Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-09-10,54.589,54.656,53.863,53.892,2345300,0.0,0.0
2021-09-13,54.379,54.513,52.698,53.233,4235500,0.0,0.0
2021-09-14,53.481,53.515,52.135,52.507,6193900,0.0,0.0
2021-09-15,52.584,53.386,52.364,53.252,3148900,0.0,0.0
2021-09-16,53.166,53.348,52.23,52.593,6828000,0.0,0.0
2021-09-17,52.307,52.603,52.116,52.526,15945100,0.0,0.0
2021-09-20,51.524,52.144,50.674,51.399,6439800,0.0,0.0
2021-09-21,51.676,51.724,49.346,49.365,8805600,0.0,0.0
2021-09-22,49.824,50.731,49.747,50.225,7154300,0.0,0.0
2021-09-23,50.597,51.738,50.597,51.084,4273700,0.0,0.0
2021-09-24,50.511,51.056,50.435,50.731,2135700,0.0,0.0
2021-09-27,50.702,50.75,49.924,50.015,2297800,0.0,0.0
2021-09-28,49.442,49.833,49.002,49.623,5489800,0.0,0.0
2021-09-29,49.919,50.683,49.852,50.473,4735200,0.0,0.0
2021-09-30,50.75,51.266,49.403,49.432,7036700,0.0,0.0
2021-10-01,49.528,50.377,48.826,50.101,3618500,0.0,0.0
2021-10-04,49.719,50.158,49.241,49.976,3638300,0.0,0.0
2021-10-05,50.253,51.022,49.938,50.444,3524600,0.0,0.0
2021-10-06,49.785,50.339,49.289,50.244,2767500,0.0,0.0
2021-10-07,50.845,51.552,50.845,50.95,2225300,0.0,0.0
2021-10-08,50.559,50.817,49.146,49.184,3108600,0.0,0.0
2021-10-11,49.05,49.613,48.803,48.945,2566700,0.0,0.0
